,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume,Google Trends,Google Trends,Google Trends
,AAPL,AMGN,AXP,AAPL,AMGN,AXP,AAPL,AMGN,AXP,AAPL,AMGN,AXP,AAPL,AMGN,AXP,AAPL,AMGN,AXP,AAPL,AMGN,AXP
2022-08-30,157.97283935546875,231.33355712890625,152.45018005371094,158.91000366210938,239.1199951171875,154.66000366210938,162.55999755859375,240.3099975585937,156.1199951171875,157.72000122070312,238.2899932861328,152.89999389648438,162.1300048828125,239.8800048828125,155.63999938964844,77906200.0,3673000.0,2104500.0,35,35,66
2022-08-29,160.42828369140625,231.5850982666016,152.33189392089844,161.3800048828125,239.3800048828125,154.5399932861328,162.89999389648438,241.02999877929688,156.50999450683594,159.82000732421875,238.009994506836,154.41000366210938,161.14999389648438,238.83999633789065,155.8800048828125,73314000.0,2113000.0,2693600.0,36,44,19
2022-08-26,162.65505981445312,232.81375122070312,155.0623016357422,163.6199951171875,240.6499938964844,157.30999755859375,171.0500030517578,246.3600006103516,163.58999633789062,163.55999755859375,240.4499969482422,157.19000244140625,170.57000732421875,244.0500030517578,163.2100067138672,78961000.0,2969400.0,2373700.0,37,32,80
2022-08-25,169.0272674560547,237.6799468994141,159.91200256347656,170.02999877929688,245.67999267578125,162.22999572753906,170.13999938964844,246.0599975585937,162.3300018310547,168.35000610351562,243.8099975585937,158.77999877929688,168.77999877929688,246.009994506836,160.0,51218200.0,1725400.0,1936300.0,33,30,0
2022-08-24,166.54200744628906,236.52870178222656,156.8563232421875,167.52999877929688,244.4900054931641,159.1300048828125,168.11000061035156,244.97999572753903,159.55999755859375,166.25,242.6100006103516,156.2899932861328,167.32000732421875,243.57000732421875,157.02999877929688,53841500.0,2329200.0,2029200.0,31,20,15
2022-08-23,166.2437744140625,236.5093536376953,155.08201599121094,167.22999572753906,244.47000122070312,157.3300018310547,168.7100067138672,246.69000244140625,159.60000610351562,166.64999389648438,242.8500061035156,157.1999969482422,167.0800018310547,246.69000244140625,158.0,54147100.0,2659700.0,2885200.0,40,20,26
2022-08-22,166.58177185058594,238.8602294921875,155.44674682617188,167.57000732421875,246.8999938964844,157.6999969482422,169.86000061035156,251.22999572753903,159.19000244140625,167.13999938964844,246.5399932861328,156.97999572753906,169.69000244140625,249.97999572753903,158.97999572753906,69026800.0,3078300.0,1969300.0,36,19,21
2022-08-19,170.5084686279297,242.69126892089844,159.921875,171.52000427246094,250.8600006103516,162.24000549316406,173.74000549316406,252.009994506836,163.92999267578125,171.30999755859375,247.6300048828125,162.00999450683594,173.02999877929688,247.6300048828125,163.5,70346300.0,2207500.0,1895400.0,40,13,29
2022-08-18,173.1229705810547,241.5690460205078,162.29742431640625,174.14999389648438,249.6999969482422,164.64999389648438,174.89999389648438,251.0399932861328,164.99000549316406,173.1199951171875,247.9499969482422,163.33999633789062,173.75,250.92999267578125,163.92999267578125,62290100.0,1888800.0,1397700.0,39,18,37
2022-08-17,173.52061462402344,242.4203948974609,161.55813598632812,174.5500030517578,250.5800018310547,163.89999389648438,176.14999389648438,252.6499938964844,164.47999572753906,172.57000732421875,249.75,162.1999969482422,172.77000427246094,251.19000244140625,163.3000030517578,79542000.0,1882200.0,1804100.0,45,27,43
2022-08-16,172.0095672607422,243.0298767089844,162.98744201660156,173.02999877929688,253.1499938964844,165.35000610351562,173.7100067138672,254.1600036621093,165.97999572753906,171.66000366210938,251.6600036621093,163.9600067138672,172.77999877929688,251.8600006103516,165.0,56377100.0,2206100.0,1876000.0,44,16,42
2022-08-15,172.1686248779297,241.04263305664065,163.03671264648438,173.19000244140625,251.0800018310547,165.39999389648438,173.38999938964844,251.52999877929688,166.05999755859375,171.35000610351562,247.8800048828125,163.75999450683594,171.52000427246094,249.07000732421875,164.27999877929688,54091700.0,2659100.0,1852800.0,42,36,58
2022-08-12,171.08505249023438,238.4601593017578,163.47042846679688,172.10000610351562,248.38999938964844,165.83999633789062,172.1699981689453,249.8500061035156,166.0,169.39999389648438,246.3000030517578,163.27999877929688,169.82000732421875,248.5200042724609,164.47000122070312,68039400.0,3461100.0,1942600.0,44,45,56
2022-08-11,167.49635314941406,238.42176818847656,160.66116333007812,168.49000549316406,248.3500061035156,162.99000549316406,170.99000549316406,253.3600006103516,164.9199981689453,168.19000244140625,247.9900054931641,162.17999267578125,170.05999755859375,252.0399932861328,164.36000061035156,57149200.0,2686900.0,1968200.0,48,76,41
2022-08-10,168.24192810058594,242.0122528076172,160.11900329589844,169.24000549316406,252.08999633789065,162.44000244140625,169.33999633789062,252.4600067138672,164.2100067138672,166.89999389648438,248.52999877929688,161.63999938964844,167.67999267578125,249.8099975585937,161.77000427246094,70170500.0,2628600.0,3225400.0,45,34,51
2022-08-09,163.9473876953125,238.43136596679688,156.53102111816406,164.9199981689453,248.3600006103516,158.8000030517578,165.82000732421875,249.72000122070312,158.94000244140625,163.25,247.2100067138672,157.27000427246094,164.02000427246094,247.2100067138672,157.63999938964844,63135500.0,2061600.0,2997900.0,39,68,26
2022-08-08,163.89768981933594,237.4041290283203,155.03273010253906,164.8699951171875,247.2899932861328,157.27999877929688,167.80999755859375,247.7400054931641,160.7899932861328,164.1999969482422,244.3099975585937,156.94000244140625,166.3699951171875,245.0,159.0,60276900.0,2784400.0,3080700.0,43,45,58
2022-08-05,164.3748779296875,236.40573120117188,155.2594451904297,165.35000610351562,246.25,157.50999450683594,165.85000610351562,247.0800018310547,158.0399932861328,163.0,241.7899932861328,156.0,163.2100067138672,246.4600067138672,156.47999572753906,56697000.0,2723900.0,2513600.0,43,98,33
2022-08-04,164.603515625,237.1065216064453,154.62860107421875,165.80999755859375,246.97999572753903,156.8699951171875,167.19000244140625,249.0,157.7100067138672,164.42999267578125,246.1999969482422,155.25999450683594,166.00999450683594,247.0,156.02000427246094,55474100.0,2650600.0,3693300.0,44,78,47
2022-08-03,164.9211883544922,237.2601318359375,153.20916748046875,166.1300048828125,247.13999938964844,155.42999267578125,166.58999633789062,249.3300018310547,156.0399932861328,160.75,245.17999267578125,153.30999755859375,160.83999633789062,245.94000244140625,154.07000732421875,82507500.0,2061400.0,2609300.0,48,41,84
2022-08-02,158.845703125,234.1592559814453,149.4339141845703,160.00999450683594,243.9100036621093,151.60000610351562,162.41000366210938,247.8500061035156,153.3000030517578,159.6300048828125,243.77999877929688,150.83999633789062,160.10000610351562,246.69000244140625,152.02000427246094,59907000.0,2295100.0,2562900.0,43,30,50
2022-08-01,160.3347930908203,235.8201141357422,151.13917541503906,161.50999450683594,245.63999938964844,153.3300018310547,163.58999633789062,248.1600036621093,154.77000427246094,160.88999938964844,244.6499938964844,151.8000030517578,161.00999450683594,247.33999633789065,152.83999633789062,67829400.0,1960500.0,2295600.0,44,36,96
2022-07-29,161.3275146484375,237.57693481445312,151.8193359375,162.50999450683594,247.47000122070312,154.02000427246094,163.6300048828125,249.57000732421875,154.3800048828125,159.5,245.7400054931641,151.2899932861328,161.24000549316406,248.4600067138672,152.3699951171875,101786900.0,3289700.0,3197900.0,66,29,65
2022-07-28,156.205078125,239.7657928466797,149.96617126464844,157.35000610351562,249.75,152.13999938964844,157.63999938964844,251.72000122070312,152.64999389648438,154.41000366210938,245.72999572753903,147.5399932861328,156.97999572753906,251.72000122070312,151.75999450683594,81378700.0,2214400.0,3587900.0,81,69,45
2022-07-27,155.64913940429688,241.6570587158203,149.46347045898438,156.7899932861328,251.72000122070312,151.6300048828125,157.3300018310547,252.75,152.72000122070312,152.16000366210938,248.08999633789065,147.27000427246094,152.5800018310547,249.1600036621093,151.60000610351562,78620700.0,2180900.0,5029100.0,47,19,47
2022-07-26,150.49691772460938,241.1002349853516,147.68917846679688,151.60000610351562,251.13999938964844,149.8300018310547,153.08999633789062,253.7700042724609,153.5,150.8000030517578,248.75,148.83999633789062,152.25999450683594,249.6300048828125,152.72999572753906,55138700.0,2528600.0,2812700.0,44,27,81
2022-07-25,151.8370819091797,238.7769775390625,151.59259033203125,152.9499969482422,248.72000122070312,153.7899932861328,155.0399932861328,249.08999633789065,154.77999877929688,152.27999877929688,246.5599975585937,151.2100067138672,154.00999450683594,246.8600006103516,154.25,53623900.0,1771100.0,4213800.0,40,45,57
2022-07-22,152.9687957763672,236.11770629882807,150.82374572753906,154.08999633789062,245.9499969482422,153.00999450683594,156.27999877929688,249.1300048828125,160.8800048828125,153.41000366210938,245.22000122070312,152.6199951171875,155.38999938964844,246.8000030517578,159.00999450683594,66675400.0,1843600.0,9298400.0,41,28,59
2022-07-21,154.21961975097656,235.9545135498047,148.0341796875,155.35000610351562,245.77999877929688,150.17999267578125,155.57000732421875,246.8000030517578,150.3300018310547,151.94000244140625,243.6100006103516,146.4499969482422,154.5,245.7400054931641,148.2100067138672,65086600.0,2009500.0,4683000.0,45,21,62
2022-07-20,151.92642211914062,236.77052307128903,146.80203247070312,153.0399932861328,246.6300048828125,148.92999267578125,153.72000122070312,248.4600067138672,149.10000610351562,150.3699951171875,244.6499938964844,146.3699951171875,151.1199951171875,246.6999969482422,146.8699951171875,64823400.0,2664600.0,2802300.0,44,38,43
2022-07-19,149.90127563476562,237.4329528808593,145.66848754882812,151.0,247.32000732421875,147.77999877929688,151.22999572753906,247.77999877929688,147.92999267578125,146.91000366210938,245.0399932861328,144.39999389648438,147.9199981689453,246.9600067138672,144.39999389648438,82982400.0,3375000.0,3372300.0,45,44,30
2022-07-18,145.9998779296875,234.0920562744141,140.2963409423828,147.07000732421875,243.83999633789065,142.3300018310547,151.57000732421875,249.4499969482422,146.0500030517578,146.6999969482422,242.9199981689453,141.52000427246094,150.74000549316406,248.5500030517578,144.33999633789062,81420900.0,2231400.0,3330300.0,42,30,41
2022-07-15,149.07730102539062,238.7481689453125,140.44419860839844,150.1699981689453,248.69000244140625,142.47999572753906,150.86000061035156,249.1300048828125,143.11000061035156,148.1999969482422,245.44000244140625,138.8699951171875,149.77999877929688,247.38999938964844,139.7100067138672,76259900.0,2805500.0,3296600.0,36,0,44
2022-07-14,147.38967895507812,235.7720947265625,134.52992248535156,148.47000122070312,245.58999633789065,136.47999572753906,148.9499969482422,246.82000732421875,137.24000549316406,143.25,242.9499969482422,134.1199951171875,144.0800018310547,245.0200042724609,135.6999969482422,78140700.0,2886400.0,4600200.0,37,32,65
2022-07-13,144.4313507080078,237.212142944336,137.408203125,145.49000549316406,247.08999633789065,139.39999389648438,146.4499969482422,248.75,140.02000427246094,142.1199951171875,245.1600036621093,136.36000061035156,142.99000549316406,246.3699951171875,136.83999633789062,71185600.0,2498000.0,2753800.0,35,48,42
2022-07-12,144.7986602783203,237.0969390869141,137.1913604736328,145.86000061035156,246.97000122070312,139.17999267578125,148.4499969482422,250.08999633789065,141.88999938964844,145.0500030517578,245.67999267578125,137.05999755859375,145.75999450683594,247.77999877929688,137.52999877929688,77588800.0,2699300.0,4047400.0,37,28,45
2022-07-11,143.8158721923828,237.87454223632807,138.57135009765625,144.8699951171875,247.77999877929688,140.5800018310547,146.63999938964844,250.1100006103516,142.30999755859375,143.77999877929688,246.9900054931641,139.83999633789062,145.6699981689453,249.27999877929688,140.47000122070312,63141600.0,1805000.0,2373600.0,36,20,40
2022-07-08,145.97007751464844,238.54656982421875,139.7344970703125,147.0399932861328,248.47999572753903,141.75999450683594,147.5500030517578,250.2400054931641,143.11000061035156,145.0,247.1999969482422,139.72000122070312,145.25999450683594,248.1499938964844,141.74000549316406,64547800.0,2215400.0,3631800.0,40,44,69
2022-07-07,145.28512573242188,237.5289459228516,139.01490783691406,146.35000610351562,247.4199981689453,141.02999877929688,146.5500030517578,248.02999877929688,142.1699981689453,143.27999877929688,244.2899932861328,139.14999389648438,143.2899932861328,244.5,140.17999267578125,66253700.0,3068200.0,4258000.0,41,59,49
2022-07-06,141.8800506591797,235.44569396972656,136.17605590820312,142.9199981689453,245.25,138.14999389648438,144.1199951171875,248.0800018310547,140.5,141.0800018310547,244.5399932861328,137.85000610351562,141.35000610351562,246.6199951171875,139.2899932861328,74064300.0,4320500.0,4401300.0,37,34,28
2022-07-05,140.52996826171875,236.8665313720703,137.65463256835938,141.55999755859375,246.72999572753903,139.64999389648438,141.61000061035156,246.7400054931641,139.64999389648438,136.92999267578125,242.32000732421875,135.64999389648438,137.77000427246094,245.19000244140625,137.22000122070312,73353800.0,2483600.0,4057000.0,37,44,48
2022-07-01,137.91909790039062,235.73370361328125,138.3939208984375,138.92999267578125,245.5500030517578,140.39999389648438,139.0399932861328,246.0,140.88999938964844,135.66000366210938,240.72000122070312,137.47000122070312,136.0399932861328,243.25,138.07000732421875,71051600.0,2745500.0,2625300.0,37,23,35
2022-06-30,135.72518920898438,233.5736694335937,136.63934326171875,136.72000122070312,243.3000030517578,138.6199951171875,138.3699951171875,245.0,139.8699951171875,133.77000427246094,240.72999572753903,134.3000030517578,137.25,244.1699981689453,136.6999969482422,98964500.0,3033800.0,4123500.0,37,34,15
2022-06-29,138.2169189453125,235.6184997558593,136.96466064453125,139.22999572753906,245.42999267578125,139.47000122070312,140.6699981689453,247.1000061035156,141.67999267578125,136.6699981689453,243.72000122070312,138.4499969482422,137.4600067138672,246.259994506836,141.64999389648438,66242400.0,2610400.0,4164900.0,37,52,45
2022-06-28,136.43995666503906,233.77525329589844,139.63577270507812,137.44000244140625,243.509994506836,142.19000244140625,143.4199981689453,247.5800018310547,149.50999450683594,137.32000732421875,243.38999938964844,141.85000610351562,142.1300048828125,245.92999267578125,146.0800018310547,67083400.0,2430100.0,2649300.0,37,15,40
2022-06-27,140.62924194335938,235.06170654296875,141.6980438232422,141.66000366210938,244.8500061035156,144.2899932861328,143.49000549316406,246.2899932861328,148.77000427246094,140.97000122070312,244.02999877929688,143.9499969482422,142.6999969482422,245.1699981689453,147.99000549316406,70207900.0,2767500.0,3151500.0,38,42,33
2022-06-24,140.62924194335938,235.56089782714844,143.52464294433594,141.66000366210938,245.3699951171875,146.14999389648438,141.91000366210938,246.0,146.27000427246094,139.77000427246094,242.8800048828125,141.0,139.89999389648438,244.0,141.6300048828125,89116800.0,4527700.0,8957200.0,42,21,0
2022-06-23,137.26390075683594,233.3720245361328,139.10546875,138.27000427246094,243.08999633789065,141.64999389648438,138.58999633789062,244.0200042724609,144.6300048828125,135.6300048828125,240.9100036621093,139.47000122070312,136.82000732421875,241.72000122070312,144.52000427246094,72433800.0,3229600.0,3915000.0,37,15,62
2022-06-22,134.36514282226562,230.5399627685547,141.7962646484375,135.35000610351562,240.13999938964844,144.38999938964844,137.75999450683594,242.33999633789065,146.35000610351562,133.91000366210938,236.8999938964844,141.33999633789062,134.7899932861328,237.1699981689453,142.22999572753906,73409200.0,4172900.0,3419000.0,42,35,46
2022-06-21,134.88134765625,228.879150390625,142.1596221923828,135.8699951171875,238.4100036621093,144.75999450683594,137.05999755859375,238.8600006103516,148.6999969482422,133.32000732421875,233.92999267578125,144.16000366210938,133.4199981689453,236.83999633789065,148.6999969482422,81000500.0,3882200.0,3518800.0,43,57,36
2022-06-17,130.60272216796875,225.33663940429688,141.5900421142578,131.55999755859375,234.72000122070312,144.17999267578125,133.0800018310547,238.25,145.55999755859375,129.80999755859375,229.4900054931641,137.58999633789062,130.07000732421875,230.1300048828125,138.0,134520300.0,13114500.0,10033600.0,46,51,50
2022-06-16,129.11363220214844,221.4869537353516,135.030029296875,130.05999755859375,230.7100067138672,137.5,132.38999938964844,234.5399932861328,142.60000610351562,129.0399932861328,229.58999633789065,136.49000549316406,132.0800018310547,233.6000061035156,142.58999633789062,108123900.0,4102700.0,4815100.0,52,43,57
2022-06-15,134.44454956054688,226.1622772216797,143.59339904785156,135.42999267578125,235.5800018310547,146.22000122070312,137.33999633789062,237.259994506836,147.88999938964844,132.16000366210938,231.97999572753903,143.44000244140625,134.2899932861328,236.52999877929688,146.69000244140625,91533000.0,3076700.0,3327800.0,49,36,43
2022-06-14,131.79397583007812,226.2774658203125,142.0025177001953,132.75999450683594,235.6999969482422,144.60000610351562,133.88999938964844,238.6999969482422,147.39999389648438,131.47999572753906,233.44000244140625,143.25,133.1300048828125,236.97000122070312,145.9499969482422,84784300.0,3020800.0,3574800.0,49,22,25
2022-06-13,130.92039489746094,227.30470275878903,143.66212463378906,131.8800048828125,236.7700042724609,146.2899932861328,135.1999969482422,239.0500030517578,151.02999877929688,131.44000244140625,235.9900054931641,145.3800048828125,132.8699951171875,237.94000244140625,149.86000061035156,122207100.0,4462300.0,4156500.0,52,37,66
2022-06-10,136.13221740722656,230.4151611328125,151.64608764648438,137.1300048828125,240.009994506836,154.4199981689453,140.75999450683594,242.0800018310547,157.8800048828125,137.05999755859375,237.3999938964844,154.36000061035156,140.27999877929688,240.0200042724609,157.25999450683594,91437900.0,2910900.0,2733300.0,42,40,39
2022-06-09,141.60211181640625,232.08560180664065,158.08824157714844,142.63999938964844,241.75,160.97999572753906,147.9499969482422,246.72000122070312,166.57000732421875,142.52999877929688,241.44000244140625,160.92999267578125,147.0800018310547,244.72000122070312,166.22000122070312,69473000.0,2695200.0,2273800.0,38,32,0
2022-06-08,146.88339233398438,235.6664886474609,162.9788055419922,147.9600067138672,245.47999572753903,165.9600067138672,149.8699951171875,246.8800048828125,168.63999938964844,147.4600067138672,243.5800018310547,165.19000244140625,148.5800018310547,246.6600036621093,166.75,53950200.0,2353900.0,2313900.0,40,42,41
2022-06-07,147.62796020507812,236.5593414306641,165.6597442626953,148.7100067138672,246.4100036621093,168.69000244140625,149.0,246.8000030517578,169.47999572753906,144.10000610351562,243.3699951171875,164.4499969482422,144.35000610351562,244.6499938964844,164.63999938964844,67808200.0,2693800.0,2083100.0,44,36,45
2022-06-06,145.07664489746094,235.62811279296875,164.01976013183594,146.13999938964844,245.44000244140625,167.02000427246094,148.57000732421875,248.8300018310547,170.25999450683594,144.89999389648438,243.6100006103516,166.27000427246094,147.02999877929688,248.3300018310547,169.10000610351562,71598400.0,2413700.0,1486000.0,43,19,20
2022-06-03,144.32215881347656,238.51776123046875,163.83316040039062,145.3800048828125,248.4499969482422,166.8300018310547,147.97000122070312,250.69000244140625,168.0399932861328,144.4600067138672,247.72000122070312,165.97999572753906,146.89999389648438,248.3000030517578,166.89999389648438,88570300.0,2086500.0,1390700.0,37,42,26
2022-06-02,150.10975646972656,238.3545684814453,166.1016845703125,151.2100067138672,248.27999877929688,169.13999938964844,151.27000427246094,252.72999572753903,169.19000244140625,146.86000061035156,243.8500061035156,165.92999267578125,147.8300018310547,252.6199951171875,166.13999938964844,72348100.0,3916200.0,1707000.0,41,65,33
2022-06-01,147.62796020507812,243.28909301757807,162.7823944091797,148.7100067138672,253.4199981689453,165.75999450683594,151.74000549316406,257.9700012207031,169.3699951171875,147.67999267578125,251.3500061035156,163.83999633789062,149.89999389648438,257.8800048828125,168.6999969482422,74286600.0,2664600.0,2276400.0,40,51,58
2022-05-31,147.7570037841797,246.47634887695312,165.78741455078125,148.83999633789062,256.739990234375,168.82000732421875,150.66000366210938,257.260009765625,170.77999877929688,146.83999633789062,251.009994506836,167.0399932861328,149.07000732421875,255.0,167.94000244140625,103718400.0,6737500.0,4123500.0,41,60,60
2022-05-27,148.55116271972656,245.0555114746093,166.55343627929688,149.63999938964844,255.259994506836,169.60000610351562,149.67999267578125,256.2300109863281,169.67999267578125,145.25999450683594,250.9199981689453,166.0399932861328,145.38999938964844,253.5,167.0800018310547,90978500.0,2678900.0,2157500.0,47,35,41
2022-05-26,142.7338104248047,242.9338836669922,162.39938354492188,143.77999877929688,253.0500030517578,165.3699951171875,144.33999633789062,255.6100006103516,166.77000427246094,137.13999938964844,252.0800018310547,162.6999969482422,137.38999938964844,253.38999938964844,162.6999969482422,90601500.0,2222300.0,2463900.0,42,33,57
2022-05-25,139.49754333496094,242.8954620361328,157.62667846679688,140.52000427246094,253.009994506836,160.50999450683594,141.7899932861328,254.8099975585937,161.75999450683594,138.33999633789062,250.02999877929688,156.07000732421875,138.42999267578125,253.0,157.13999938964844,92482700.0,3538400.0,4381000.0,43,18,11
2022-05-24,139.3386993408203,241.8202514648437,152.83436584472656,140.36000061035156,251.88999938964844,155.6300048828125,141.97000122070312,252.3999938964844,157.97000122070312,137.3300018310547,248.3300018310547,152.9199981689453,140.80999755859375,248.6699981689453,157.2899932861328,104132700.0,2667300.0,2817800.0,47,28,55
2022-05-23,142.06869506835938,239.08416748046875,156.18309020996094,143.11000061035156,249.0399932861328,159.0399932861328,143.25999450683594,251.0500030517578,159.55999755859375,137.64999389648438,247.8800048828125,156.02000427246094,137.7899932861328,249.67999267578125,156.61000061035156,117726300.0,2272600.0,2726600.0,46,57,60
2022-05-20,136.58883666992188,237.6057586669922,150.4873046875,137.58999633789062,247.5,153.24000549316406,140.6999969482422,247.6600036621093,154.8000030517578,132.61000061035156,242.9600067138672,149.7100067138672,139.08999633789062,244.0599975585937,154.35000610351562,137426100.0,3860500.0,2982500.0,54,33,15
2022-05-19,136.35061645507812,234.98487854003903,151.23362731933594,137.35000610351562,244.7700042724609,154.0,141.66000366210938,245.8600006103516,156.4600067138672,136.60000610351562,241.8600006103516,153.25,139.8800048828125,242.3500061035156,153.57000732421875,136095600.0,2414200.0,2768300.0,54,48,42
2022-05-18,139.79534912109375,234.207260131836,153.29591369628906,140.82000732421875,243.9600067138672,156.10000610351562,147.36000061035156,247.2899932861328,160.85000610351562,139.89999389648438,243.0,155.39999389648438,146.85000610351562,246.4900054931641,160.7899932861328,109742900.0,3376800.0,2697700.0,53,23,56
2022-05-17,148.15408325195312,235.54171752929688,158.94264221191406,149.24000549316406,245.3500061035156,161.85000610351562,149.77000427246094,246.22000122070312,162.75999450683594,146.67999267578125,239.259994506836,158.39999389648438,148.86000061035156,245.13999938964844,161.07000732421875,78336300.0,2344100.0,2928100.0,45,45,40
2022-05-16,144.48098754882812,234.1208648681641,153.61997985839844,145.5399932861328,243.8699951171875,156.42999267578125,147.52000427246094,245.1100006103516,158.74000549316406,144.17999267578125,241.1600036621093,154.32000732421875,145.5500030517578,241.2400054931641,157.41000366210938,86643800.0,2414500.0,2811300.0,45,26,100
2022-05-13,146.03958129882812,231.8072052001953,155.89830017089844,147.11000061035156,243.3999938964844,158.75,148.10000610351562,245.0,160.08999633789062,143.11000061035156,241.2899932861328,155.8800048828125,144.58999633789062,244.63999938964844,155.9600067138672,113990900.0,2631900.0,3625100.0,59,16,19
2022-05-12,141.52267456054688,233.06434631347656,150.51675415039062,142.55999755859375,244.72000122070312,153.27000427246094,146.1999969482422,244.83999633789065,157.16000366210938,138.8000030517578,239.0500030517578,149.8800048828125,142.77000427246094,240.0599975585937,155.60000610351562,182602000.0,3733300.0,5314800.0,65,35,61
2022-05-11,145.4340362548828,229.1786651611328,156.52679443359375,146.5,240.63999938964844,159.38999938964844,155.4499969482422,243.3800048828125,164.94000244140625,145.80999755859375,239.2100067138672,159.0399932861328,153.5,240.3600006103516,161.72999572753906,142689800.0,3411700.0,2644300.0,62,11,67
2022-05-10,153.38572692871094,229.2453155517578,158.92298889160156,154.50999450683594,240.7100067138672,161.8300018310547,156.74000549316406,244.4100036621093,164.72999572753906,152.92999267578125,240.47000122070312,158.38999938964844,155.52000427246094,242.2100067138672,163.4199981689453,115366700.0,4234800.0,3014800.0,51,40,33
2022-05-09,150.95355224609375,227.84536743164065,158.12753295898438,152.05999755859375,239.2400054931641,161.02000427246094,155.8300018310547,242.77999877929688,166.02000427246094,151.49000549316406,234.5399932861328,160.3800048828125,154.92999267578125,236.5800018310547,165.02999877929688,131577900.0,4376300.0,4485200.0,50,32,27
2022-05-06,156.13558959960938,225.23585510253903,164.1474151611328,157.27999877929688,236.5,167.14999389648438,159.44000244140625,237.4600067138672,169.99000549316406,154.17999267578125,231.75,165.00999450683594,156.00999450683594,231.759994506836,169.1699981689453,116124600.0,4682100.0,3129800.0,48,48,63
2022-05-05,155.40097045898438,223.18826293945312,167.93807983398438,156.77000427246094,234.3500061035156,171.00999450683594,164.0800018310547,238.83999633789065,176.75999450683594,154.9499969482422,232.2400054931641,169.3300018310547,163.85000610351562,235.5,176.63999938964844,130525300.0,3357100.0,2987100.0,52,28,46
2022-05-04,164.57020568847656,224.8549041748047,174.62574768066406,166.02000427246094,236.1000061035156,177.82000732421875,166.47999572753906,237.1100006103516,178.1699981689453,159.25999450683594,231.3999938964844,171.1999969482422,159.6699981689453,232.57000732421875,172.22000122070312,108256500.0,2494900.0,2930400.0,42,20,54
2022-05-03,158.08731079101562,221.1311187744141,169.01832580566406,159.47999572753906,232.19000244140625,172.11000061035156,160.7100067138672,234.19000244140625,174.0,156.32000732421875,229.6000061035156,170.3300018310547,158.14999389648438,233.75,173.0,88966500.0,2443800.0,3152300.0,46,38,56
2022-05-02,156.58058166503906,219.921615600586,168.537109375,157.9600067138672,230.9199981689453,171.6199951171875,158.22999572753906,234.0500030517578,174.8800048828125,153.27000427246094,227.32000732421875,167.50999450683594,156.7100067138672,233.3699951171875,174.64999389648438,123055300.0,4154800.0,3881800.0,47,56,47
2022-04-29,156.27325439453125,222.08351135253903,171.57162475585938,157.64999389648438,233.19000244140625,174.7100067138672,166.1999969482422,240.47999572753903,182.3099975585937,157.25,232.7400054931641,174.3300018310547,161.83999633789062,236.5,180.08999633789062,131747600.0,4029300.0,3210100.0,67,65,46
2022-04-28,162.21096801757812,226.7882232666016,178.7110137939453,163.63999938964844,238.1300048828125,181.97999572753903,164.52000427246094,242.9100036621093,183.88999938964844,158.92999267578125,231.1499938964844,177.61000061035156,159.25,235.72999572753903,180.3500061035156,130216800.0,6609500.0,2703200.0,100,100,57
2022-04-27,155.20272827148438,236.94049072265625,174.43917846679688,156.57000732421875,248.7899932861328,177.6300048828125,159.7899932861328,252.0200042724609,179.41000366210938,155.3800048828125,246.44000244140625,175.5,155.91000366210938,249.0399932861328,177.66000366210938,88063200.0,2973500.0,4085800.0,51,44,63
2022-04-26,155.4307098388672,237.96905517578125,175.4408416748047,156.8000030517578,249.8699951171875,178.64999389648438,162.33999633789062,253.0,183.9100036621093,156.72000122070312,249.72000122070312,178.5399932861328,162.25,250.3000030517578,183.25,95623200.0,3306000.0,3728100.0,48,56,55
2022-04-25,161.45761108398438,240.15953063964844,180.79293823242188,162.8800048828125,252.1699981689453,184.1000061035156,163.1699981689453,252.6499938964844,184.259994506836,158.4600067138672,247.9100036621093,177.99000549316406,161.1199951171875,251.009994506836,179.97999572753906,96046400.0,2271000.0,4408900.0,46,51,66
2022-04-22,160.37710571289062,238.4262084960937,177.296875,161.7899932861328,250.3500061035156,180.5399932861328,167.8699951171875,255.8999938964844,185.5500030517578,161.5,250.0599975585937,180.32000732421875,166.4600067138672,254.1000061035156,185.42999267578125,84882400.0,2617800.0,4373700.0,39,76,72
2022-04-21,164.96670532226562,243.2928466796875,182.4034881591797,166.4199981689453,255.4600067138672,185.7400054931641,171.52999877929688,258.3900146484375,192.4199981689453,165.91000366210938,254.9499969482422,184.5800018310547,168.91000366210938,256.4100036621094,190.94000244140625,87227800.0,2117300.0,3973200.0,46,72,40
2022-04-20,165.7696075439453,243.2166290283203,185.0746307373047,167.22999572753906,255.3800048828125,188.4600067138672,168.8800048828125,256.8999938964844,190.1499938964844,166.10000610351562,253.5,187.63999938964844,168.75999450683594,254.07000732421875,188.3300018310547,67929800.0,1888100.0,2256200.0,41,16,71
2022-04-19,165.9381103515625,241.3023681640625,183.80780029296875,167.39999389648438,253.3699951171875,187.1699981689453,167.82000732421875,255.72999572753903,188.08999633789065,163.91000366210938,250.3500061035156,184.7100067138672,165.02000427246094,252.4900054931641,185.009994506836,67723800.0,2355100.0,2713800.0,38,22,59
